,GlobalId,Name,LongName,Description,ObjectType,IfcType,IsExternal,GrossPlannedArea,PubliclyAccessible,HandicapAccessible,Height,FinishCeilingHeight,GrossPerimeter,NetPerimeter,GrossFloorArea,NetFloorArea,GrossCeilingArea,NetCeilingArea,GrossVolume,NetVolume,age,persona,ownership,persona_encoded,ownership_encoded,LocationX,LocationY,LocationZ,category,key,type,type_encoded,orientation,orientation_encoded,in_out,in_out_encoded,inc_rad,sun_h,wind_exp,usability,usability_encoded,green_suitability,green_suitability_encoded,longest edge length,activity,activity_encoded,Tag,SolarRad,LoadBearing,Compartmentation,Length,Width,GrossFootprintArea,Perimeter,GrossArea,NetArea
29YJt4vrH29QHW$vKsavwO,29YJt4vrH29QHW$vKsavwO,LVL_2_3B_Wall_S61,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000052,0.0,0.0,N/A,N/A,0.0,0.0,-40.40804,13.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.3,0.0,0.0,0.0
2bXXJBsIr7sA7dRYZ7T3EQ,2bXXJBsIr7sA7dRYZ7T3EQ,LVL_2_3B_Wall_S61,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000009,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,12.126096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999996,0.300000000000003,0.0,0.0,0.0
2fZPmGhHDFEvt2Dznn9khp,2fZPmGhHDFEvt2Dznn9khp,LVL_2_3B_Wall_S61,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000067,0.0,0.0,N/A,N/A,0.0,0.0,-44.85804,18.026096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000015,0.0,0.0,0.0
1ecnOOAB506Ai8KDiDSBmx,1ecnOOAB506Ai8KDiDSBmx,LVL_2_3B_Wall_S61,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000025,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,21.026096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000002,0.0,0.0,0.0
1K6HcfWQv5OwmlcVTbVhvq,1K6HcfWQv5OwmlcVTbVhvq,LVL_2_3B_Wall_S61,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000124,0.0,0.0,N/A,N/A,0.0,0.0,-40.40804,19.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.00000000000001,0.100000000000001,0.300000000000004,0.0,0.0,0.0
0gfuacHNr4TgHobEGXIB95,0gfuacHNr4TgHobEGXIB95,LVL_2_3B_Wall_S61,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000013,0.0,0.0,N/A,N/A,0.0,0.0,-40.40804,16.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000004,0.0,0.0,0.0
1Jba1s6m5C4xEVp_DSW$px,1Jba1s6m5C4xEVp_DSW$px,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999979,0.0,0.0,N/A,N/A,0.0,0.0,-43.30804,22.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000014,0.0,0.0,0.0
3kjKQvYbL9E9U_DoLNco5N,3kjKQvYbL9E9U_DoLNco5N,LVL 2_3B_Window_S62,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-42.85804,22.576096,7.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0vgF47OHf6NRZo7YWZD1kB,0vgF47OHf6NRZo7YWZD1kB,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000001,0.0,0.0,N/A,N/A,0.0,0.0,-44.85804,24.126096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000009,0.0,0.0,0.0
1aRiolpK5EqPYAc3OxLqni,1aRiolpK5EqPYAc3OxLqni,LVL 2_3B_Window_S62,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-44.35804,24.076096,7.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2reCYeXyL68RdfqULYAOYC,2reCYeXyL68RdfqULYAOYC,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000021,0.0,0.0,N/A,N/A,0.0,0.0,-46.30804,25.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.299999999999995,0.0,0.0,0.0
2TIVs7P2v9dg2oWsU96Otw,2TIVs7P2v9dg2oWsU96Otw,LVL 2_3B_Window_S62,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-45.85804,25.576096,7.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3mVJVsLuv4nOgrk6EwddGx,3mVJVsLuv4nOgrk6EwddGx,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000059,0.0,0.0,N/A,N/A,0.0,0.0,-43.30804,28.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000014,0.0,0.0,0.0
024zDVgBT58vW4f4em72k5,024zDVgBT58vW4f4em72k5,LVL 2_3B_Window_S62,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-42.85804,28.576096,7.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3VddptXOr3AQKwj_7VVbvF,3VddptXOr3AQKwj_7VVbvF,LVL_2_3B_FLoor_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85854,25.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
0smCfqi053exNpmhDueoJt,0smCfqi053exNpmhDueoJt,LVL_2_3B_FLoor_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85854,22.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,8.99999999999999,8.99999999999999
0l1zsfIPLBYgtKiwjrHZ19,0l1zsfIPLBYgtKiwjrHZ19,LVL_2_3B_FLoor_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-44.85854,25.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
2htThwibz3y8$YuAhfXFYp,2htThwibz3y8$YuAhfXFYp,LVL_2_3B_FLoor_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85854,28.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,8.99999999999999,8.99999999999999
2R4qvNuqT2DAt9beLgq9P_,2R4qvNuqT2DAt9beLgq9P_,LVL_2_3B_Roof_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,25.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.00000000000001,9.00000000000001
0qTo2tSkPF_BEVWYduESpT,0qTo2tSkPF_BEVWYduESpT,LVL_2_3B_Roof_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,22.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
0sLSKvhp1BVAWZqEzyhFk_,0sLSKvhp1BVAWZqEzyhFk_,LVL_2_3B_Roof_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-44.85804,25.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
16Wgg6GbX5cPHpYZBg$Nf1,16Wgg6GbX5cPHpYZBg$Nf1,LVL_2_3B_Roof_S62,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,28.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.00000000000001,9.00000000000001
3D8KfdFxP8s94zlDnGWgBJ,3D8KfdFxP8s94zlDnGWgBJ,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000052,0.0,0.0,N/A,N/A,0.0,0.0,-40.40804,22.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000001,0.0,0.0,0.0
0OsX9keKfDpRoLRIFbG_ao,0OsX9keKfDpRoLRIFbG_ao,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000065,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,21.126096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000015,0.0,0.0,0.0
3BRDCZHff4J9S0EWE__IBS,3BRDCZHff4J9S0EWE__IBS,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000081,0.0,0.0,N/A,N/A,0.0,0.0,-44.85804,27.026096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000016,0.0,0.0,0.0
1ondBEuWr5tgiRaMtIzno5,1ondBEuWr5tgiRaMtIzno5,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000031,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,30.026096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.299999999999999,0.0,0.0,0.0
2M7uDmUYn6SA_80Ipog_A8,2M7uDmUYn6SA_80Ipog_A8,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000126,0.0,0.0,N/A,N/A,0.0,0.0,-40.40804,28.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.00000000000001,0.100000000000001,0.300000000000004,0.0,0.0,0.0
2kY$GV3ST15gky4RNCwK5p,2kY$GV3ST15gky4RNCwK5p,LVL_2_3B_Wall_S62,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000013,0.0,0.0,N/A,N/A,0.0,0.0,-40.40804,25.576096,7.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000004,0.0,0.0,0.0
0mJuFHdmvAugJCH8HdhxGF,0mJuFHdmvAugJCH8HdhxGF,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000018,0.0,0.0,N/A,N/A,0.0,0.0,-28.30804,16.576096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000004,0.0,0.0,0.0
3z3cvrw6vD2gE4UGC5uwfQ,3z3cvrw6vD2gE4UGC5uwfQ,LVL 3_3B_Window_S34,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-27.85804,16.576096,10.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1KK93iMQfBnedSdm_vUz0p,1KK93iMQfBnedSdm_vUz0p,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000023,0.0,0.0,N/A,N/A,0.0,0.0,-29.85804,18.126096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000004,0.0,0.0,0.0
2b3OJvqxrDrBDfJC1zH3tc,2b3OJvqxrDrBDfJC1zH3tc,LVL 3_3B_Window_S34,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-29.35804,18.076096,10.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1qvFAWaPj74g7sYb2xfcxF,1qvFAWaPj74g7sYb2xfcxF,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000021,0.0,0.0,N/A,N/A,0.0,0.0,-31.30804,19.576096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000009,0.0,0.0,0.0
2NDeILYQXBrOAcroIY7uFu,2NDeILYQXBrOAcroIY7uFu,LVL 3_3B_Window_S34,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-30.85804,19.576096,10.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3QpfSe2lD6nOQdQd7WA$2a,3QpfSe2lD6nOQdQd7WA$2a,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000022,0.0,0.0,N/A,N/A,0.0,0.0,-28.30804,22.576096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000014,0.0,0.0,0.0
1yJC$6Bsf4NBFC4DFo4Dax,1yJC$6Bsf4NBFC4DFo4Dax,LVL 3_3B_Window_S34,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-27.85804,22.576096,10.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
241UHvftDCev2vspcxtZaZ,241UHvftDCev2vspcxtZaZ,LVL_3_3B_FLoor_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-26.85854,19.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1MX3UiIj1BLgL1GxInXIYq,1MX3UiIj1BLgL1GxInXIYq,LVL_3_3B_FLoor_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-26.85854,16.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
0Lt91Ta352RRscHX92veB4,0Lt91Ta352RRscHX92veB4,LVL_3_3B_FLoor_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-29.85854,19.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1Bm7H3YGH2qBlq8_v4ZMXb,1Bm7H3YGH2qBlq8_v4ZMXb,LVL_3_3B_FLoor_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-26.85854,22.576096,8.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,8.99999999999999,8.99999999999999
3UWHC5zQDCRhPHhNIIFUfW,3UWHC5zQDCRhPHhNIIFUfW,LVL_3_3B_Roof_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-26.85804,19.576096,11.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1l82UgeCH45g0jaDxWgzSw,1l82UgeCH45g0jaDxWgzSw,LVL_3_3B_Roof_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-26.85804,16.576096,11.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,8.99999999999999,8.99999999999999
3NIomRF5r2zuAhjcZyMbIl,3NIomRF5r2zuAhjcZyMbIl,LVL_3_3B_Roof_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-29.85804,19.576096,11.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
3o1QOhlJn6CBWFLJ8C8Wmw,3o1QOhlJn6CBWFLJ8C8Wmw,LVL_3_3B_Roof_S34,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-26.85804,22.576096,11.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.00000000000001,9.00000000000001
1RXLCvQEz7PwEvk$QyYINg,1RXLCvQEz7PwEvk$QyYINg,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999998,0.0,0.0,N/A,N/A,0.0,0.0,-25.40804,16.576096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.299999999999998,0.0,0.0,0.0
21rgEubKzEtwjOwlsnYoTb,21rgEubKzEtwjOwlsnYoTb,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999976,0.0,0.0,N/A,N/A,0.0,0.0,-26.85804,15.126096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999996,0.300000000000002,0.0,0.0,0.0
1u4V0nvT55n9qBPNtvtED5,1u4V0nvT55n9qBPNtvtED5,LVL_3_3B_Wall_S34,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000028,0.0,0.0,N/A,N/A,0.0,0.0,-29.85804,21.026096,10.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000011,0.0,0.0,0.0
